pmid,label,sentence
20823143_2010.ann,4,"Overall,  these results support the translational potential of silibinin in colorectal cancer chemoprevention."
26499380_2015.ann,4,Overexpression of Klotho suppresses liver cancer progression and induces cell apoptosis by negatively regulating wnt/beta-catenin signaling pathway.
19458067_2009.ann,4,Peroxisome proliferator-activated receptor-gamma contributes to the inhibitory effects of Embelin on colon carcinogenesis.
18448328_2008.ann,4,Pharmacogenetic approach for capecitabine or 5-fluorouracil selection to be combined with oxaliplatin as first-line chemotherapy in advanced colorectal cancer.
18448328_2008.ann,4,Pharmacogenetic approach for capecitabine or 5-fluorouracil selection to be combined with oxaliplatin as first-line chemotherapy in advanced colorectal cancer.
18157836_2008.ann,4,Phyllanthus urinaria ameliorates the severity of nutritional steatohepatitis both in vitro and in vivo.
19398233_2009.ann,4,Polyenephosphatidylcholine prevents alcoholic liver disease in PPARalpha-null mice through attenuation of increases in oxidative stress.
18166357_2008.ann,4,Polyinosinic-polycytidylic acid (Poly I:C) or IFN-gamma treatment inhibited liver fibrosis in pair-fed but not in ethanol-fed mice.
18166357_2008.ann,4,Polyinosinic-polycytidylic acid (Poly I:C) or IFN-gamma treatment inhibited liver fibrosis in pair-fed but not in ethanol-fed mice.
19458067_2009.ann,4,"PPARgamma(+/-) mice were more susceptible to DMH-induced colon carcinogenesis than PPARgamma(+/+) mice, and embelin significantly reduced the incidence of colon cancer in PPARgamma(+/+) mice but not in PPARgamma(+/-) mice."
16935385_2007.ann,4,Pravastatin reduces lung metastasis of rat hepatocellular carcinoma via a coordinated decrease of MMP expression and activity.
26918349_2016.ann,4,Preclinical and clinical investigations demonstrate that aspirin can inhibit several types of cancer such as colorectal adenomas and hepatocellular carcinoma (HCC).
26918349_2016.ann,4,Preclinical and clinical investigations demonstrate that aspirin can inhibit several types of cancer such as colorectal adenomas and hepatocellular carcinoma (HCC).
26918349_2016.ann,4,Preclinical and clinical investigations demonstrate that aspirin can inhibit several types of cancer such as colorectal adenomas and hepatocellular carcinoma (HCC).
15538739_2004.ann,4,Pre-operative 5-fluorouracil (5-FU)-based chemoradiotherapy in locally advanced rectal cancer (UICC-II/III) may significantly reduce local tumour mass.
15538739_2004.ann,4,Pre-operative 5-fluorouracil (5-FU)-based chemoradiotherapy in locally advanced rectal cancer (UICC-II/III) may significantly reduce local tumour mass.
24275088_2014.ann,4,Prevention of rat liver fibrosis and carcinogenesis by coffee and caffeine.
24275088_2014.ann,4,Prevention of rat liver fibrosis and carcinogenesis by coffee and caffeine.
22159220_2012.ann,4,"Previous studies have shown that decorin expression is significantly reduced in colorectal cancer tissues and cancer cells, and genetic deletion of the decorin gene is sufficient to cause intestinal tumor formation in mice, resulting from a  downregulation of p21, p27(kip1) and E-cadherin and an upregulation of beta-catenin signaling [Bi,X."
16799960_2006.ann,4,"Previous works showed that loss of TIP30, also called CC3, a putative tumor suppressor, increased the incidence of hepatocellular carcinoma in mice, and some clinical samples of human HCC tissues had aberrant expression of TIP30."
17920061_2007.ann,4,Progastrin targeting strategies should provide an exciting prospect for the differentiation therapy of colorectal cancer.
24146112_2014.ann,4,Protective effects of dioscin against alcohol-induced liver injury.
24634417_2014.ann,4,Protein kinase d as a potential chemotherapeutic target for colorectal cancer.
20681671_2010.ann,4,Pterostilbene inhibits colorectal aberrant crypt foci (ACF) and colon carcinogenesis via suppression of multiple signal transduction pathways in azoxymethane-treated mice.
17401013_2007.ann,4,"PURPOSE: The objective is to investigate whether polymorphisms with putative influence on fluorouracil/oxaliplatin activity are associated with clinical outcomes of patients with advanced colorectal cancer treated with first-line oxaliplatin, folinic acid, and fluorouracil palliative chemotherapy."
17401013_2007.ann,4,"PURPOSE: The objective is to investigate whether polymorphisms with putative influence on fluorouracil/oxaliplatin activity are associated with clinical outcomes of patients with advanced colorectal cancer treated with first-line oxaliplatin, folinic acid, and fluorouracil palliative chemotherapy."
17401013_2007.ann,4,"PURPOSE: The objective is to investigate whether polymorphisms with putative influence on fluorouracil/oxaliplatin activity are associated with clinical outcomes of patients with advanced colorectal cancer treated with first-line oxaliplatin, folinic acid, and fluorouracil palliative chemotherapy."
19665249_2009.ann,4,Ras pathway activation in hepatocellular carcinoma and anti-tumoral effect of combined sorafenib and rapamycin in vivo.
19665249_2009.ann,4,Ras pathway activation in hepatocellular carcinoma and anti-tumoral effect of combined sorafenib and rapamycin in vivo.
19671906_2009.ann,4,"Regular aspirin use after diagnosis was associated with a lower risk of colorectal cancer-specific mortality among participants in whom primary tumors overexpressed COX-2 (multivariate HR, 0.39; 95% CI, 0.20-0.76), whereas aspirin use was not associated with lower risk among those with primary tumors with weak or absent expression (multivariate HR, 1.22; 95% CI, 0.36-4.18)."
18202021_2008.ann,4,Results from in vitro and in vivo bioassay clearly suggest that  beta-ionone could be further developed for prevention and treatment of colon cancer.
16935385_2007.ann,4,"RESULTS: Liver tumor mass was lower in pravastatin group (PG) than control group (CG), as estimated from the number of liver tumors  (p<0.004) and the liver weight/body weight ratio (p<0.04)."
20823143_2010.ann,4,RESULTS: Silibinin feeding showed a dose-dependent decrease in azoxymethane-induced colon tumorigenesis with stronger efficacy in pretreatment versus posttreatment regimen.
21850372_2011.ann,4,Resveratrol interferes with N-nitrosodiethylamine-induced hepatocellular carcinoma at early and advanced stages in male Wistar rats.
19479993_2009.ann,4,Rimonabant inhibits human colon cancer cell growth and reduces the formation of precancerous lesions in the mouse colon.
17045692_2007.ann,4,Role of the Fas/FasL pathway in combination therapy with interferon-alpha and fluorouracil against hepatocellular carcinoma in vitro.
17045692_2007.ann,4,Role of the Fas/FasL pathway in combination therapy with interferon-alpha and fluorouracil against hepatocellular carcinoma in vitro.
21607999_2011.ann,4,Saffron: a potential candidate for a novel anticancer drug against hepatocellular carcinoma.
20460401_2010.ann,4,"Sesamin, a lipid-soluble lignan, is one such agent that belongs to a class of phytoestrogens, isolated from sesame (Sesamum indicum), and has been linked with prevention of hyperlipidemia, hypertension, and carcinogenesis through an unknown mechanism."
24736071_2014.ann,4,Signal transducer and activator of transcription 3 as molecular therapy for non-small-cell lung cancer.
18521906_2008.ann,4,"Simvastatin induces apoptosis in human colon cancer cells and in tumor xenografts, and attenuates colitis-associated colon cancer in mice."
26871288_2016.ann,4,Sodium alginate prevents progression of non-alcoholic steatohepatitis and liver carcinogenesis in obese and diabetic mice.
12663524_2003.ann,4,Sulindac and other NSAIDs have been widely studied as potential chemopreventive agents for colon cancer.
19366832_2009.ann,4,"Supplementation with branched-chain amino acids (BCAA) reduces the risk of liver cancer in cirrhotic patients who are obese, and this has been associated with an improvement of insulin resistance."
18001218_2007.ann,4,"Suppression of early stages of neoplastic transformation in a two-stage chemical  hepatocarcinogenesis model: supplementation of vanadium, a dietary micronutrient, limits cell proliferation and inhibits the formations of 8-hydroxy-2'-deoxyguanosines and DNA strand-breaks in the liver of sprague-dawley rats."
28055016_2017.ann,4,"Taken together, our results indicated that nifuroxazide could effectively inhibit tumor metastasis by mediating Stat3 pathway and it might have a therapeutic potential for the treatment of CRC."
19037088_2009.ann,4,"Taken together, we  provide evidence that the plant flavonoid fisetin can induce apoptosis and suppress the growth of colon cancer cells by inhibition of COX2- and Wnt/EGFR/NF-kappaB-signaling pathways."
20512928_2010.ann,4,Targeted disruption of Nemo-like kinase inhibits tumor cell growth by simultaneous suppression of cyclin D1 and CDK2 in human hepatocellular carcinoma.
24302446_2014.ann,4,The aim of this study was to investigate molecular mechanisms for the chemopreventive effects of folic acid and tributyrin alone or in combination on rat hepatocarcinogenesis.
24302446_2014.ann,4,The aim of this study was to investigate molecular mechanisms for the chemopreventive effects of folic acid and tributyrin alone or in combination on rat hepatocarcinogenesis.
17145853_2006.ann,4,The cyclooxygenase-2 (COX-2) inhibitor celecoxib is an approved drug in the clinic for colon cancer chemoprevention and has been tested for its chemopreventive and therapeutic efficacy in various clinical trials.
16061884_2005.ann,4,The data provide additional evidence for the potential use  of roxithromycin in treatment of hepatocellular carcinoma prevention.
27486174_2016.ann,4,The Dual Inhibition of RNA Pol I Transcription and PIM Kinase as a New Therapeutic Approach to Treat Advanced Prostate Cancer.
20799354_2010.ann,4,"The oncogenic kinase inhibitor sorafenib can significantly prolong median survival of patients with advanced hepatocellular carcinoma (HCC), although the response is disease-stabilizing and cytostatic rather than one of tumor regression."
